neighborhood_name,centroid_lat,centroid_lon,count_conditioned,count_libraries,count_ttc,count_washrooms,count_wifi,count_foodbanks,count_medical_mental_health_and_addiction_organization,count_medical_pharmacy,count_medical_licensed_lab_and_specimen_collection_centre,count_medical_integrated_community_health_services_centre,count_medical_community_support_service,count_medical_community_health_centre,count_medical_family_health_team,count_medical_long-term_care_home,count_medical_hiv_aids_and_hep_c_program,count_medical_hospital,count_medical_licensed_retirement_home,count_medical_seniors_active_living_centre,count_medical_midwifery_clinic,count_medical_children's_treatment_centre,count_medical_public_health_unit_office,count_medical_indigenous_primary_health_care_organization,count_medical_nurse_practitioner-led_clinic
89,43.66318567772095,-79.4922021612487,94,10,869,55,24,6,6,62,3,6,9,6,0,2,3,2,1,9,1,0,0,0,1
111,43.67289576470096,-79.4956512076226,95,12,838,51,26,6,6,68,4,5,10,6,1,3,2,2,4,7,0,0,0,0,1
115,43.68501992826776,-79.4972846298652,72,8,807,39,20,5,6,62,4,2,9,4,1,3,1,2,3,5,0,0,0,0,1
111,43.68039169317667,-79.49816514834612,77,12,851,41,25,6,5,64,4,4,8,4,1,3,1,2,4,6,0,0,0,0,1
115,43.6908638621855,-79.50038874101591,59,8,784,34,21,4,7,62,6,2,7,4,1,3,1,3,3,4,0,0,0,0,1
113,43.69594001640294,-79.50433555439925,53,7,759,34,20,4,5,57,6,1,8,4,1,3,1,3,3,3,0,0,0,0,1
112,43.69250194472471,-79.49580466450163,62,9,826,35,24,4,7,69,6,2,11,4,1,4,2,3,3,7,0,0,0,0,1
30,43.69571674659923,-79.49851338491055,57,9,798,31,23,4,7,65,6,1,10,4,1,4,2,3,3,3,0,0,0,0,1
113,43.702264192335015,-79.50534094131432,48,7,692,35,19,1,4,49,7,0,9,3,1,3,1,2,3,3,0,0,0,0,1
30,43.70028101558829,-79.50047956084843,56,8,762,33,21,3,5,60,7,1,9,4,1,4,2,2,3,3,0,0,0,0,1
28,43.70549619856113,-79.50097606545728,49,7,723,34,20,1,5,55,7,0,9,3,1,4,2,2,3,2,0,0,0,0,1
113,43.70812787492522,-79.50675979643287,54,8,693,36,22,1,4,50,7,0,9,3,1,3,1,2,3,1,0,0,0,0,1
28,43.71236607282434,-79.50263087463871,56,7,720,37,23,1,4,53,7,0,9,2,1,4,2,2,3,1,0,0,0,0,1
23,43.71293163113697,-79.50790318610487,59,7,701,39,22,0,3,45,8,0,9,2,1,3,1,2,3,1,0,0,0,0,1
154,43.72239128795013,-79.50608347293337,60,6,673,31,20,0,3,42,9,0,4,2,1,4,0,2,3,2,0,0,0,0,0
28,43.71762072872484,-79.5043199458434,63,7,708,37,23,0,3,48,8,0,9,2,1,4,1,2,3,2,0,0,0,0,1
23,43.71686409589158,-79.5088922101604,58,7,682,37,21,0,3,46,8,0,6,2,1,3,0,2,3,2,0,0,0,0,0
154,43.7305048979691,-79.508176428076,61,7,673,28,22,0,2,41,11,0,3,3,2,2,1,2,2,2,0,0,0,0,0
25,43.73531094756749,-79.50795155846504,58,7,698,25,22,0,2,36,10,0,2,2,2,2,1,2,2,2,1,0,0,0,0
154,43.73737788405215,-79.51356417864243,53,6,676,25,22,0,2,28,9,0,2,2,1,1,1,2,2,2,1,0,0,0,0
25,43.74164324135896,-79.50997159533978,50,5,695,22,19,0,2,23,9,0,1,2,1,1,1,2,2,2,1,0,0,0,0
27,43.75227080548437,-79.5084902677639,40,5,655,15,17,0,1,25,9,0,1,2,1,1,1,2,0,2,1,0,0,0,0
25,43.75105793439104,-79.51258690897487,43,5,627,17,17,0,1,25,9,0,1,2,1,1,1,2,0,2,1,0,0,0,0
25,43.7570217777321,-79.51354984999176,38,4,591,14,13,0,0,16,8,0,1,2,1,1,1,1,0,2,1,0,0,0,0
24,43.76191611878217,-79.51456874654664,32,3,565,11,11,0,0,14,7,0,1,1,1,1,1,1,0,1,1,0,0,0,0
27,43.77302991613632,-79.51490361237028,27,2,480,9,10,0,0,15,7,0,1,1,1,1,1,1,0,1,1,0,0,0,0
24,43.76913504017092,-79.51748760760255,28,3,498,9,11,0,0,12,7,0,1,1,1,1,1,1,0,1,1,0,0,0,0
27,43.77604097160988,-79.51711923105296,25,1,422,8,9,0,0,13,7,0,1,1,1,1,1,1,0,1,1,0,0,0,0
24,43.7749956032438,-79.52189677649335,26,1,404,7,9,0,0,9,6,0,1,1,1,1,1,1,0,1,1,0,0,0,0
161,43.618222273010176,-79.47700042531775,48,6,376,32,10,2,5,28,3,3,4,3,2,2,0,1,2,2,1,0,0,0,0
161,43.62611106380381,-79.47639487894429,69,7,471,40,15,2,10,42,4,5,5,5,2,4,2,2,2,5,1,0,0,0,0
16,43.62963834341975,-79.4801990579962,75,7,539,47,17,3,11,45,5,5,5,5,2,3,2,3,2,5,1,0,0,0,0
161,43.63205108299562,-79.47460889971016,86,9,589,46,18,4,13,52,4,5,5,7,2,5,3,3,3,6,1,0,0,0,0
87,43.63819226061048,-79.47650703473954,98,10,712,50,22,5,14,67,5,7,6,6,2,5,3,3,3,8,2,0,0,0,0
85,43.63342555195207,-79.4726957163799,94,10,603,48,19,4,14,60,4,6,5,6,2,6,3,3,3,6,2,0,0,0,0
16,43.63432264368185,-79.47929051439348,86,10,628,48,22,6,11,53,5,5,6,6,2,4,2,3,2,6,1,0,0,0,0
114,43.64934444505674,-79.48504438311122,99,10,818,57,21,6,9,67,5,7,8,7,2,2,2,2,2,10,2,0,0,0,0
89,43.65037828099879,-79.48051683819939,112,11,843,65,24,6,14,68,5,7,6,7,2,2,2,2,4,11,2,0,0,0,0
88,43.651344823391376,-79.47605502780176,123,13,859,64,25,6,19,83,7,9,5,8,2,5,3,3,4,10,2,0,0,0,0
87,43.6454586988302,-79.47958672154225,104,11,799,57,22,6,15,68,5,7,8,6,2,4,2,3,4,10,2,0,0,0,0
90,43.66068824301763,-79.47914617487743,114,13,902,69,27,6,15,81,7,9,8,7,2,3,3,3,3,9,2,0,0,0,1
114,43.651243810542034,-79.48561152456242,101,10,834,57,21,6,9,68,5,7,6,7,2,2,2,2,1,10,2,0,0,0,0
89,43.6551661231349,-79.48234672275174,110,12,877,65,26,6,11,75,6,9,6,7,2,2,2,2,3,10,2,0,0,0,0
88,43.65674772371174,-79.47775142416404,122,13,892,69,28,6,17,85,7,9,7,7,2,2,2,2,4,9,2,0,0,0,1
90,43.66586600425956,-79.48066866968773,105,12,912,65,25,6,12,81,5,8,8,6,1,4,3,3,3,10,2,0,0,0,1
111,43.66828573080827,-79.48597203884117,94,11,894,55,24,6,8,74,5,8,8,7,0,3,3,2,2,10,1,0,0,0,1
89,43.66325024058169,-79.48523133577775,101,12,902,61,25,6,9,74,6,8,9,6,1,3,3,3,2,8,2,0,0,0,1
90,43.67191500034625,-79.48031853042852,105,15,920,54,28,6,10,79,4,8,8,8,1,2,3,2,3,11,1,0,0,0,1
111,43.674993614370734,-79.48590371637465,100,12,889,49,26,6,9,81,4,8,10,6,0,3,2,2,4,10,0,0,0,0,1
115,43.68574796623036,-79.48937506353282,87,11,850,41,26,5,8,73,6,4,11,5,1,4,1,2,4,8,0,0,0,0,1
112,43.68901562097887,-79.48648164928784,90,11,879,37,26,5,9,81,7,4,12,5,1,4,2,3,3,8,0,0,0,0,1
111,43.68167776305428,-79.48719618985065,92,13,895,42,26,6,9,83,8,7,10,6,1,3,2,2,4,9,0,0,0,0,1
110,43.68701779332471,-79.4845326994356,93,11,876,40,26,5,8,78,6,4,12,5,1,4,2,2,4,8,0,0,0,0,1
115,43.689647355938895,-79.49301176099708,80,10,838,37,25,5,8,68,5,2,11,5,1,4,2,3,3,9,0,0,0,0,1
112,43.692320005359214,-79.48922681857023,78,9,857,34,25,5,9,76,6,3,12,6,1,4,2,3,3,8,0,0,0,0,1
30,43.697004695476025,-79.49053536421411,66,9,841,30,25,4,7,72,6,2,10,4,1,4,2,3,3,7,0,0,0,0,1
30,43.70239072695627,-79.49168555111977,56,7,793,32,23,2,5,67,6,1,11,4,1,4,2,2,3,6,0,0,0,0,1
29,43.708765149118726,-79.4883935498504,58,8,782,31,24,1,5,65,6,0,11,5,1,4,3,2,3,4,0,0,0,0,1
28,43.70716040281563,-79.49308960461708,53,8,763,32,22,1,5,61,6,0,11,4,1,4,2,2,3,3,0,0,0,0,1
29,43.71534149764598,-79.490147096844,55,7,772,30,23,0,5,58,6,0,9,5,1,4,3,2,3,2,0,0,0,0,1
28,43.713872471086034,-79.49492947115917,53,7,744,32,22,0,5,57,6,0,10,4,1,4,2,2,3,1,0,0,0,0,1
154,43.72418548581048,-79.49630042443444,55,7,723,26,20,0,3,47,7,0,5,2,1,4,1,1,3,2,0,0,0,0,0
29,43.72004953225398,-79.49141407207887,59,6,745,30,23,0,5,53,7,0,8,4,1,4,3,2,3,1,0,0,0,0,1
28,43.71903853534489,-79.49656813848928,59,6,709,34,22,0,5,53,7,0,8,3,1,4,2,2,3,1,0,0,0,0,1
155,43.73475288037235,-79.49469567794578,50,6,737,19,20,0,2,34,11,0,5,2,1,2,2,2,3,2,1,0,0,0,0
154,43.73141923768694,-79.49851915181891,50,7,729,22,20,0,2,41,11,0,3,3,2,2,2,2,2,2,1,0,0,0,0
25,43.73666838033542,-79.49911108748171,49,6,711,20,20,0,2,34,11,0,2,2,1,1,1,2,2,2,1,0,0,0,0
155,43.74124406684096,-79.49572155178204,53,6,723,18,22,0,2,32,12,0,2,2,1,1,1,2,3,2,1,0,0,0,0
27,43.746483501603706,-79.49800149924631,47,5,701,17,19,0,1,28,9,0,1,2,1,1,1,2,2,2,1,0,0,0,0
25,43.74270099394552,-79.50151114535386,44,5,686,18,19,0,2,29,11,0,1,2,1,1,1,2,3,2,1,0,0,0,0
27,43.75337828831868,-79.50216167154127,46,5,668,16,17,0,1,27,9,0,1,2,1,1,1,2,2,2,1,0,0,0,0
25,43.751605213248,-79.50614990185797,42,5,658,16,18,0,1,25,9,0,1,2,1,1,1,2,0,2,1,0,0,0,0
27,43.763508920707785,-79.50357066488912,35,3,584,14,12,0,0,16,7,0,1,1,1,1,1,1,2,1,1,0,0,0,0
25,43.75848173569186,-79.5069058292692,38,4,623,15,14,0,0,16,8,0,1,1,1,1,1,2,0,1,1,0,0,0,0
24,43.76267645857597,-79.5083693637726,33,3,579,12,12,0,0,15,7,0,1,1,1,1,1,1,0,1,1,0,0,0,0
27,43.77280755297347,-79.50664913858793,26,2,494,10,10,0,0,16,7,0,1,1,1,1,1,1,0,1,1,0,0,0,0
24,43.7672156708646,-79.51032125399186,29,3,534,11,11,0,0,16,7,0,1,1,1,1,1,1,0,1,1,0,0,0,0
27,43.778091599506034,-79.50764968920623,20,1,415,8,7,0,0,14,7,0,1,1,1,1,1,1,0,0,1,0,0,0,0
161,43.62740884383239,-79.4704434771191,77,6,498,41,14,2,12,46,4,5,5,6,2,5,3,2,3,6,1,0,0,0,0
85,43.63201447978989,-79.47101469971167,87,9,586,45,18,4,14,56,4,5,5,5,2,6,3,3,3,6,2,0,0,0,0
161,43.63201308155056,-79.4716155365945,87,9,586,45,18,4,14,57,4,5,5,6,2,6,3,3,3,6,2,0,0,0,0
87,43.63962498648987,-79.46837462930432,111,12,717,52,20,5,28,80,5,7,6,7,2,6,3,3,4,11,2,0,0,0,0
85,43.635260250944185,-79.46740011012281,99,10,624,49,18,4,26,70,5,6,5,6,3,6,3,3,4,6,2,0,0,0,0
88,43.65240577495863,-79.47114598757808,130,13,892,58,24,8,22,94,6,9,5,8,2,6,3,3,4,10,2,0,0,0,0
87,43.647578594053805,-79.46981478488132,125,12,845,57,19,6,24,94,6,9,5,8,2,6,3,3,4,13,2,0,0,0,0
90,43.66176409379669,-79.47115147249873,137,16,944,68,29,8,22,93,6,10,8,7,3,4,3,2,4,12,2,0,0,0,1
88,43.656956421777295,-79.47202743042602,131,14,926,67,28,8,22,89,6,9,8,8,3,6,4,2,4,10,2,0,0,0,1
90,43.667272522509975,-79.47400913869973,126,15,950,65,27,6,17,87,6,10,10,8,3,4,3,3,4,12,1,0,0,0,1
91,43.67893025889857,-79.47169662113133,115,14,954,52,29,6,13,92,5,9,11,7,1,5,3,2,4,12,1,0,0,0,1
90,43.67484322002045,-79.47427738128289,113,15,945,60,29,6,13,89,4,9,10,7,1,3,3,2,3,12,1,0,0,0,1
111,43.67780943402835,-79.47788196526746,111,13,935,50,28,6,10,86,5,9,10,7,1,4,3,2,5,11,1,0,0,0,1
110,43.68126719214538,-79.47341045924522,109,14,949,43,28,6,10,91,5,9,12,7,1,5,4,2,5,12,1,0,0,0,1
115,43.68534493196955,-79.48293649306422,95,12,917,40,26,6,9,88,6,5,12,6,2,4,2,2,4,8,0,0,0,0,1
112,43.690519134537325,-79.47900097262233,93,11,914,37,26,5,9,87,7,5,12,6,2,4,2,3,3,8,0,0,0,0,1
111,43.68279973587503,-79.48049430717836,97,13,929,42,27,6,10,88,8,9,12,7,2,4,3,2,4,10,0,0,0,0,1
110,43.68623509697732,-79.47735576353872,96,12,933,42,26,5,9,88,7,6,13,6,2,5,3,2,4,8,0,0,0,0,1
112,43.694188061801206,-79.47971112473844,92,13,909,33,29,5,9,87,7,4,12,7,2,4,3,3,3,8,0,0,0,0,1
30,43.69907078561148,-79.48078735267163,85,11,872,33,29,3,9,88,8,4,12,8,1,4,3,3,3,8,0,0,0,0,1
30,43.704524670246286,-79.48190045533852,65,8,816,31,24,2,5,71,6,1,10,6,1,4,3,2,3,7,0,0,0,0,1
29,43.70940026403173,-79.48300672312604,59,7,808,28,23,1,5,65,6,0,9,6,1,4,3,2,3,4,0,0,0,0,1
29,43.716179902546656,-79.48440472324062,59,8,764,30,26,0,5,59,6,0,11,5,1,4,3,2,4,3,0,0,0,0,1
155,43.72873985837565,-79.48580466533282,51,5,747,19,20,0,4,42,7,0,7,4,0,3,2,1,5,2,1,0,0,0,0
154,43.72445360393994,-79.487139890436,58,5,754,22,21,0,4,50,7,0,9,4,1,3,3,1,4,2,0,0,0,0,1
29,43.72147349595467,-79.48508577246076,59,6,764,25,24,0,4,55,7,0,10,4,1,4,3,1,4,2,0,0,0,0,1
155,43.73574298814927,-79.48856286953112,51,5,727,17,18,0,2,39,11,0,6,4,1,2,3,2,4,3,1,0,0,0,0
154,43.729863916144055,-79.49241480137053,52,7,758,19,21,0,2,51,11,0,7,5,2,4,3,2,4,3,1,0,0,0,0
155,43.74230360642727,-79.48994979534054,46,5,706,17,19,0,1,30,10,0,4,2,1,1,1,2,4,3,1,0,0,0,0
27,43.747191861275645,-79.49100050139133,46,5,693,16,18,0,1,28,9,0,4,2,1,1,1,2,4,3,1,0,0,0,0
27,43.755305806576,-79.49272119087335,43,4,641,16,16,0,1,25,9,0,1,2,1,1,1,2,4,1,1,0,0,0,0
27,43.76508728258332,-79.4948003077815,33,3,549,16,11,0,1,18,8,0,1,1,1,1,1,1,3,1,1,0,0,0,0
27,43.77486875859067,-79.49687942468967,29,2,469,12,10,0,1,15,7,0,1,1,1,1,1,1,2,0,1,0,0,0,0
27,43.780282966285945,-79.49782156362546,24,2,393,10,9,0,0,14,7,0,1,1,1,1,1,1,1,0,1,0,0,0,0
87,43.64198459898255,-79.4582269893513,138,11,764,62,19,6,35,91,6,7,4,7,3,7,3,4,4,12,2,0,0,0,0
85,43.63797597529081,-79.45759822415032,123,10,696,54,16,6,34,84,6,6,6,7,3,7,3,4,4,10,2,0,0,0,0
88,43.65451285867843,-79.46139621036289,154,15,934,64,26,8,36,110,9,11,6,8,5,9,3,4,5,13,2,0,0,0,0
87,43.6496904051189,-79.46004182641312,144,13,887,63,23,7,36,104,9,10,5,8,5,9,3,4,5,13,2,0,0,0,0
171,43.66547477444512,-79.45830698959067,165,18,1011,68,33,9,29,128,10,13,10,9,4,11,4,4,6,17,1,0,0,1,1
90,43.663086505701614,-79.46290734715014,163,17,976,69,31,8,23,116,8,11,11,9,4,10,4,3,6,17,1,0,0,0,1
88,43.65819908249601,-79.46185278554337,165,17,969,67,31,8,35,113,9,11,9,8,4,9,4,4,5,16,2,0,0,0,1
171,43.66662671663055,-79.45899855022118,162,18,1017,67,33,9,26,125,10,13,10,8,4,10,4,2,6,17,1,0,0,1,1
91,43.671749601411214,-79.46188105197632,147,17,1034,69,32,9,20,111,8,12,10,7,4,7,3,2,5,13,1,0,0,1,1
90,43.66830036731981,-79.4654002178058,143,15,981,71,29,8,21,103,7,11,11,8,4,6,3,2,5,13,1,0,0,0,1
91,43.677669327505775,-79.46518142079996,131,16,1017,60,33,8,14,108,7,10,10,7,1,6,3,2,5,12,1,0,0,1,1
90,43.67521852096127,-79.46932439188008,123,15,968,62,30,8,14,97,4,9,10,7,1,4,3,2,5,12,1,0,0,0,1
110,43.682124861123256,-79.46703785191974,115,15,1008,44,29,6,13,107,7,10,11,7,1,6,4,2,5,12,1,0,0,1,1
109,43.69168264012677,-79.46408125505968,106,13,994,34,26,4,7,92,6,7,11,7,1,7,4,2,5,8,0,0,0,1,1
108,43.693584727725344,-79.46478806625032,100,13,975,30,25,4,8,96,6,7,11,7,1,6,3,2,4,8,0,0,0,1,1
112,43.692526526110896,-79.46956026111876,98,11,963,33,26,4,9,90,7,6,12,7,1,6,3,3,4,8,0,0,0,0,1
110,43.68768636489104,-79.46820352171116,104,11,989,34,25,5,9,94,6,8,12,8,1,6,3,2,5,10,1,0,0,0,1
108,43.69738752662366,-79.46575762285785,88,13,952,28,28,4,9,94,8,6,11,7,1,6,3,3,4,8,0,0,0,0,1
112,43.69617480887207,-79.47057516610344,88,11,939,28,25,4,9,96,8,6,12,7,1,5,3,3,4,8,0,0,0,0,1
31,43.70220955194317,-79.46696136569923,79,10,868,27,26,2,8,82,8,6,10,6,1,4,3,2,5,6,1,0,0,0,1
30,43.70101496985534,-79.47184706210628,84,11,890,30,28,2,8,94,8,6,10,7,1,4,3,2,4,8,0,0,0,0,1
31,43.709288589591786,-79.4685393158104,59,10,815,24,27,0,8,69,6,1,13,6,0,4,3,3,5,6,1,0,0,0,1
30,43.70664692060538,-79.47308393154836,67,10,835,29,29,1,7,79,8,3,11,6,1,4,3,2,5,6,0,0,0,0,1
29,43.71153234868699,-79.47413816365155,58,8,796,28,25,0,6,69,7,0,12,6,1,4,3,3,5,5,1,0,0,0,1
31,43.71904958215657,-79.47054801433808,59,8,767,22,27,0,5,61,5,0,11,6,0,3,3,2,6,5,1,0,0,0,1
29,43.71809735042951,-79.47545662696227,57,8,779,23,27,0,5,60,5,0,12,6,0,3,3,2,4,5,1,0,0,0,1
155,43.72849186110775,-79.4768268898769,52,5,766,20,21,0,5,47,6,0,8,4,0,2,2,2,6,2,1,0,0,0,0
31,43.72454250917444,-79.47166904174412,50,6,785,20,20,0,5,58,5,0,11,4,0,2,3,2,6,3,1,0,0,0,1
29,43.72346990433249,-79.47636124963826,53,6,782,21,23,0,5,54,5,0,11,4,0,3,3,2,5,3,1,0,0,0,1
155,43.73782197146951,-79.47878148104965,51,5,749,18,19,0,2,42,6,0,8,4,1,1,3,2,6,2,2,0,0,0,0
155,43.74725673092567,-79.47985502361085,44,5,672,22,18,0,2,30,9,0,4,2,1,1,1,2,6,2,1,0,0,0,0
27,43.748866666441074,-79.48452428205837,43,5,681,18,19,0,2,31,9,0,4,2,1,1,1,2,5,3,1,0,0,0,0
155,43.75364189829657,-79.47979223601159,43,4,654,23,15,0,2,30,9,0,3,2,1,1,1,2,6,1,1,0,0,0,0
27,43.7577017584597,-79.48320613877065,44,4,648,22,15,0,2,27,9,0,3,2,1,1,1,2,6,1,1,0,0,0,0
27,43.76716639949152,-79.48501883177417,36,3,549,17,12,0,1,18,7,0,1,2,1,1,1,1,6,0,1,0,0,0,0
27,43.77694787549885,-79.48709794868235,30,2,482,13,10,0,1,18,7,0,2,2,1,1,1,1,5,1,1,0,0,0,0
27,43.78243695043472,-79.48813567237592,23,2,395,10,8,0,1,13,3,0,2,2,1,0,1,0,4,1,1,0,0,0,0
85,43.63651911985104,-79.44443994899207,138,11,663,62,19,5,39,103,10,9,5,9,5,7,7,4,4,11,2,0,0,0,0
87,43.64242909362615,-79.45035472759503,152,14,777,64,23,7,40,112,11,12,5,10,5,7,6,5,4,12,2,0,0,0,0
86,43.64351543740753,-79.44564188880841,167,15,809,66,24,6,43,133,15,19,9,10,5,10,8,6,5,14,3,0,0,0,0
85,43.63797413944469,-79.44817711277945,138,11,688,61,19,4,38,99,9,9,5,9,5,7,6,5,4,11,2,0,0,0,0
171,43.657327222763634,-79.4481569250336,182,18,1005,65,31,8,52,146,14,21,14,13,6,11,7,7,6,19,3,0,0,1,0
88,43.65629954037649,-79.4530354450208,172,16,960,66,28,8,40,128,13,18,9,10,6,10,4,5,5,18,3,0,0,1,0
87,43.650949864868025,-79.4530266652402,165,15,918,64,25,8,41,124,12,14,8,10,6,9,4,5,5,14,2,0,0,0,0
86,43.65170925632182,-79.4484756367924,168,16,936,63,26,8,43,134,13,20,12,12,6,10,7,6,5,16,4,0,0,0,0
83,43.65553042483347,-79.44716168242937,180,19,995,65,31,8,52,147,15,22,14,12,6,11,8,7,6,18,3,0,0,1,0
171,43.66267210253731,-79.45123603381441,184,20,1049,68,36,9,47,148,14,20,15,10,6,11,5,6,6,19,3,0,0,1,1
91,43.66729068828791,-79.44954471592274,180,20,1087,65,36,9,52,153,14,20,16,10,5,13,5,6,8,19,3,0,0,1,1
90,43.663779044110335,-79.45734041942114,167,18,1012,69,34,9,39,132,12,14,10,9,4,11,4,4,6,17,1,0,0,1,1
88,43.65903987015388,-79.4546400624085,168,16,1014,65,31,10,40,136,13,15,10,10,6,10,4,5,5,16,1,0,0,1,1
171,43.66790766867851,-79.4533304383877,172,19,1086,69,34,9,45,140,12,15,13,8,5,11,4,3,7,17,2,0,0,1,1
92,43.674459264168384,-79.45235234702395,156,18,1084,59,33,9,27,133,11,14,13,7,4,8,3,2,7,16,2,0,0,1,1
91,43.67085000052698,-79.45550271642743,158,18,1079,66,32,9,26,126,10,13,11,8,4,9,4,2,5,17,1,0,0,1,1
109,43.68432653164598,-79.4567772469846,127,15,1067,48,30,7,14,114,7,10,12,8,2,6,4,1,6,11,1,0,0,1,1
92,43.679743988158464,-79.45491536191784,140,19,1086,53,33,8,17,120,8,11,11,6,2,6,4,1,7,11,1,0,0,1,1
91,43.67819913109194,-79.45959481146753,138,17,1067,57,31,9,15,117,8,12,10,6,2,6,4,1,5,12,1,0,0,1,1
110,43.68309611187126,-79.4616055855425,125,15,1057,45,29,8,14,112,6,9,13,8,1,6,4,2,5,11,1,0,0,1,1
109,43.6899725128896,-79.45823972964419,111,14,1029,34,28,4,12,107,6,11,13,9,1,6,4,1,4,9,1,0,0,1,1
108,43.69477852610327,-79.45946899324932,101,13,965,33,27,4,8,101,6,9,12,7,1,6,3,2,5,8,0,0,0,1,1
110,43.68733346953788,-79.4627312422128,111,14,1033,35,28,4,13,105,6,9,13,9,1,6,4,2,6,11,1,0,0,1,1
108,43.69848286748753,-79.46018082069439,95,14,931,28,28,3,6,98,6,9,11,6,1,5,3,2,5,7,1,0,0,1,1
31,43.70336674901611,-79.46125188068677,74,10,875,25,26,1,8,85,8,8,14,6,1,6,3,2,5,7,1,0,0,0,1
31,43.710556660355664,-79.46276265431777,57,8,793,21,23,0,7,69,7,2,11,5,0,3,3,2,5,5,1,0,0,0,1
31,43.72033813636302,-79.46484177122593,48,6,762,21,22,0,5,62,6,1,11,5,0,2,3,2,6,5,1,0,0,0,1
155,43.73065312165835,-79.46703438631334,51,6,737,23,21,0,4,53,4,0,8,3,0,2,2,2,7,2,1,0,0,0,0
31,43.725762573249646,-79.46599397642304,45,7,775,20,21,0,5,59,5,0,11,3,0,2,3,2,7,3,1,0,0,0,1
155,43.739901088377685,-79.46900000504229,54,8,727,26,22,0,3,45,6,0,8,3,0,1,2,2,6,1,2,0,0,0,0
155,43.74930482660226,-79.47134360930896,39,4,652,23,14,0,3,30,6,0,5,3,1,0,2,2,7,1,1,0,0,0,0
27,43.75390024687472,-79.46812595244567,36,4,658,23,14,0,3,29,6,0,5,1,0,0,0,2,8,1,1,0,0,0,0
155,43.75468082342015,-79.47484078966035,45,4,643,25,16,0,2,28,6,0,3,2,1,0,1,1,6,1,1,0,0,0,0
27,43.759815345385135,-79.47303466334438,43,4,629,25,15,0,1,25,5,0,3,2,1,0,1,0,7,1,1,0,0,0,0
27,43.76924551639969,-79.47523735576682,32,2,543,19,11,0,1,15,3,0,2,2,1,0,1,0,6,1,1,0,0,0,0
27,43.77902699240703,-79.477316472675,23,2,458,11,8,0,1,14,3,0,2,1,0,0,0,0,6,1,1,0,0,0,0
27,43.784622221097486,-79.47836971962894,22,2,372,9,7,0,1,12,3,0,2,1,0,0,0,0,4,1,1,0,0,0,0
85,43.630355409649,-79.43067771135668,114,6,499,61,14,3,39,104,11,12,8,9,5,8,8,5,3,11,2,0,0,0,0
85,43.63552852853165,-79.4357892598208,133,12,627,62,21,5,42,116,12,13,7,9,5,8,8,6,4,10,2,0,0,0,0
86,43.64386262879862,-79.43910820841565,169,16,811,68,26,6,51,140,15,19,11,10,5,11,8,6,5,15,4,0,0,0,0
85,43.63981895354813,-79.43759460850052,157,13,728,65,23,6,46,126,13,17,9,10,5,10,8,6,5,14,3,0,0,0,0
84,43.64781261048568,-79.43650022740925,175,16,883,68,28,6,57,159,17,23,16,11,7,12,11,10,6,16,3,0,0,0,0
171,43.65874657198464,-79.44141969002824,187,19,1034,65,32,8,60,159,16,25,14,13,7,13,9,7,7,18,3,0,0,1,0
86,43.6495456227894,-79.44364774884367,173,16,898,64,26,8,52,144,15,21,13,11,6,10,8,7,6,15,4,0,0,0,0
84,43.65006363277617,-79.43904629253409,180,17,910,68,28,7,59,160,16,24,14,11,7,12,9,7,6,16,3,0,0,1,0
83,43.6545888298682,-79.44041450592442,181,18,985,64,28,8,59,164,17,25,14,11,7,13,9,7,6,16,3,0,0,1,0
172,43.667985861902416,-79.43860512917345,189,19,1100,64,33,9,62,178,16,26,17,13,7,14,10,7,10,18,3,0,0,1,1
171,43.66367983875737,-79.44263099284159,190,20,1093,64,34,9,57,165,16,27,17,13,6,12,10,7,8,20,3,0,0,1,1
171,43.670448025818025,-79.44404593450169,181,21,1099,62,38,9,55,163,16,27,16,11,5,13,6,6,10,19,3,0,0,1,1
107,43.67909639600606,-79.44164661525669,149,17,1077,47,30,8,31,143,12,26,15,8,3,10,6,2,11,16,3,0,0,1,1
92,43.675313365537136,-79.44506812563436,154,19,1099,51,33,9,37,143,11,22,16,10,4,10,6,3,9,19,3,0,0,1,1
109,43.68584361278395,-79.44938436564306,126,14,1090,43,29,8,17,120,8,14,13,8,2,6,5,1,9,10,1,0,0,1,1
107,43.68479562238212,-79.44363267880809,139,15,1090,40,29,6,24,123,8,16,15,7,2,7,5,1,9,11,2,0,0,1,1
92,43.68110204351267,-79.44747383115897,137,18,1105,46,30,8,23,125,9,14,14,7,2,8,4,1,9,11,2,0,0,1,1
109,43.691301916652336,-79.45105806743236,117,14,1022,34,30,7,12,112,6,10,12,6,1,6,4,1,6,8,1,0,0,1,1
108,43.696916061559385,-79.44966453804368,109,13,936,33,28,3,7,97,5,10,12,5,1,5,3,1,6,7,1,0,0,1,1
107,43.6927169737528,-79.4462828831049,120,14,1008,35,29,6,13,107,6,11,12,5,2,6,3,0,7,8,1,0,0,1,1
108,43.70061106569438,-79.45041181315963,93,12,924,25,28,1,7,95,6,10,15,5,1,5,3,1,6,8,1,0,0,1,1
31,43.70549573428391,-79.45147933376789,79,12,871,24,27,0,6,91,7,9,14,5,1,4,3,2,4,8,1,0,0,1,1
31,43.71263577726385,-79.45298117831041,58,8,757,21,24,0,5,74,5,7,11,4,1,3,3,2,5,5,1,0,0,0,1
31,43.7224172532712,-79.45506029521859,47,6,733,25,19,0,4,59,4,3,11,3,0,2,3,2,5,4,1,0,0,0,1
